device_id,device_name,wallet_id,location
110546,Security Camera 110546,90619,Vienna
110547,Air Quality Sensor 110547,66965,Craiova
110548,Smart Meter 110548,17018,Cluj-Napoca
110549,Smart Thermostat 110549,361,Barcelona
110550,Smart Thermostat 110550,21090,Barcelona
110551,Smart Light 110551,77324,Arad
110552,Smart Meter 110552,2629,Iasi
110553,Industrial Sensor 110553,61316,Cluj-Napoca
110554,Temperature Sensor 110554,60344,Budapest
110555,Temperature Sensor 110555,42269,Berlin
110556,Energy Monitor 110556,51941,Arad
110557,Energy Monitor 110557,69178,Craiova
110558,Motion Sensor 110558,43456,Amsterdam
110559,IoT Gateway 110559,52782,Timisoara
110560,Temperature Sensor 110560,82130,Oradea
110561,Smart Light 110561,54205,Sibiu
110562,Humidity Sensor 110562,17884,Prague
110563,Energy Monitor 110563,4967,Iasi
110564,Smart Light 110564,52806,Cluj-Napoca
110565,Smart Thermostat 110565,99525,Iasi
110566,Smart Thermostat 110566,57070,Warsaw
110567,Air Quality Sensor 110567,33962,Arad
110568,Industrial Sensor 110568,3276,Timisoara
110569,Air Quality Sensor 110569,9987,Craiova
110570,Smart Thermostat 110570,97167,Arad
110571,Smart Lock 110571,3355,Sibiu
110572,Environmental Sensor 110572,69522,Madrid
110573,Water Sensor 110573,95634,Timisoara
110574,Smart Thermostat 110574,14687,Timisoara
110575,Humidity Sensor 110575,47512,Budapest
110576,Industrial Sensor 110576,21793,Constanta
110577,Smart Light 110577,22987,Prague
110578,Temperature Sensor 110578,15395,Timisoara
110579,Smart Light 110579,17957,Barcelona
110580,Water Sensor 110580,75502,Munich
110581,Smart Lock 110581,88677,Timisoara
110582,Water Sensor 110582,56506,Craiova
110583,Water Sensor 110583,68948,Bucharest
110584,Temperature Sensor 110584,27959,Barcelona
110585,Humidity Sensor 110585,79128,Arad
110586,IoT Gateway 110586,20966,Barcelona
110587,Humidity Sensor 110587,90377,Iasi
110588,Industrial Sensor 110588,45779,Iasi
110589,Motion Sensor 110589,49677,Iasi
110590,Humidity Sensor 110590,15355,Iasi
110591,Smart Lock 110591,57728,Bucharest
110592,Energy Monitor 110592,26760,Bucharest
110593,Energy Monitor 110593,99422,Madrid
110594,Smart Thermostat 110594,86802,Sibiu
110595,Temperature Sensor 110595,50939,Timisoara
110596,Humidity Sensor 110596,38501,Brasov
110597,Humidity Sensor 110597,32934,Paris
110598,IoT Gateway 110598,46203,Brasov
110599,GPS Tracker 110599,20534,Timisoara
110600,Energy Monitor 110600,91121,Brasov
110601,Industrial Sensor 110601,62349,Munich
110602,Smart Light 110602,45742,Bucharest
110603,Smart Meter 110603,28174,Cluj-Napoca
110604,Smart Meter 110604,11055,Iasi
110605,Temperature Sensor 110605,82797,Barcelona
110606,Motion Sensor 110606,40281,Cluj-Napoca
110607,Energy Monitor 110607,82190,Constanta
110608,Air Quality Sensor 110608,29826,Barcelona
110609,Industrial Sensor 110609,64912,Munich
110610,Water Sensor 110610,59352,Paris
110611,Temperature Sensor 110611,98960,Oradea
110612,Air Quality Sensor 110612,69172,Arad
110613,Motion Sensor 110613,62844,Barcelona
110614,Industrial Sensor 110614,84855,Budapest
110615,Smart Light 110615,35878,Berlin
110616,Smart Lock 110616,43768,Munich
110617,Water Sensor 110617,87507,Timisoara
110618,Air Quality Sensor 110618,70199,Paris
110619,Security Camera 110619,10499,Constanta
110620,Industrial Sensor 110620,91213,Madrid
110621,Humidity Sensor 110621,20390,Paris
110622,Security Camera 110622,56925,Bucharest
110623,Energy Monitor 110623,28669,Barcelona
110624,Smart Meter 110624,52946,Warsaw
110625,Industrial Sensor 110625,60309,Bucharest
110626,Smart Meter 110626,93386,Craiova
110627,Temperature Sensor 110627,14908,Paris
110628,Motion Sensor 110628,13981,Vienna
110629,Security Camera 110629,85936,Oradea
110630,Smart Thermostat 110630,82641,Berlin
110631,Smart Lock 110631,71370,Cluj-Napoca
110632,Air Quality Sensor 110632,78004,Bucharest
110633,Smart Light 110633,9681,Brasov
110634,GPS Tracker 110634,48503,Madrid
110635,IoT Gateway 110635,62813,Bucharest
110636,Motion Sensor 110636,67093,Timisoara
110637,Smart Lock 110637,78314,Constanta
110638,Humidity Sensor 110638,25524,Berlin
110639,Smart Lock 110639,40840,Timisoara
110640,Security Camera 110640,22121,Budapest
110641,Smart Lock 110641,502,Paris
110642,IoT Gateway 110642,91857,Constanta
110643,Smart Thermostat 110643,14100,Warsaw
110644,Motion Sensor 110644,57879,Sibiu
110645,Air Quality Sensor 110645,24745,Arad
110646,Smart Lock 110646,52393,Madrid
110647,Smart Thermostat 110647,38770,Budapest
110648,Smart Lock 110648,32383,Paris
110649,Water Sensor 110649,16210,Munich
110650,Smart Light 110650,39780,Sibiu
110651,Smart Meter 110651,92631,Munich
110652,Motion Sensor 110652,86338,Sibiu
110653,GPS Tracker 110653,33518,Brasov
110654,Motion Sensor 110654,27223,Munich
110655,Smart Meter 110655,37201,Warsaw
110656,Temperature Sensor 110656,28945,Paris
110657,Environmental Sensor 110657,22547,Prague
110658,Security Camera 110658,95410,Constanta
110659,Smart Thermostat 110659,59231,Munich
110660,Smart Meter 110660,55771,Vienna
110661,Smart Lock 110661,5073,Munich
110662,Energy Monitor 110662,82540,Madrid
110663,Temperature Sensor 110663,66724,Warsaw
110664,Temperature Sensor 110664,97696,Munich
110665,Smart Light 110665,57366,Vienna
110666,Industrial Sensor 110666,76414,Vienna
110667,IoT Gateway 110667,50260,Iasi
110668,Industrial Sensor 110668,82555,Madrid
110669,Smart Lock 110669,33699,Prague
110670,Smart Lock 110670,93196,Timisoara
110671,Air Quality Sensor 110671,24158,Bucharest
110672,IoT Gateway 110672,59572,Constanta
110673,Water Sensor 110673,48128,Arad
110674,IoT Gateway 110674,53335,Iasi
110675,GPS Tracker 110675,17475,Craiova
110676,Humidity Sensor 110676,79173,Cluj-Napoca
110677,Energy Monitor 110677,98991,Sibiu
110678,Energy Monitor 110678,89593,Iasi
110679,Industrial Sensor 110679,53820,Barcelona
110680,Smart Lock 110680,25833,Berlin
110681,Motion Sensor 110681,30398,Budapest
110682,Energy Monitor 110682,12069,Paris
110683,Temperature Sensor 110683,22563,Arad
110684,Humidity Sensor 110684,83509,Constanta
110685,Temperature Sensor 110685,17116,Bucharest
110686,Security Camera 110686,10009,Budapest
110687,Smart Thermostat 110687,57374,Budapest
110688,Humidity Sensor 110688,45052,Arad
110689,Humidity Sensor 110689,35848,Oradea
110690,Air Quality Sensor 110690,55641,Constanta
110691,Humidity Sensor 110691,40509,Madrid
110692,Humidity Sensor 110692,62345,Iasi
110693,GPS Tracker 110693,44357,Bucharest
110694,Smart Thermostat 110694,99459,Budapest
110695,Environmental Sensor 110695,42011,Arad
110696,Smart Thermostat 110696,93580,Timisoara
110697,Air Quality Sensor 110697,38965,Arad
110698,Security Camera 110698,60410,Prague
110699,Smart Light 110699,97936,Iasi
110700,IoT Gateway 110700,9954,Prague
110701,Security Camera 110701,14923,Bucharest
110702,Motion Sensor 110702,85947,Iasi
110703,Air Quality Sensor 110703,87823,Paris
110704,Environmental Sensor 110704,94148,Paris
110705,Security Camera 110705,34304,Craiova
110706,Smart Meter 110706,39970,Budapest
110707,Smart Light 110707,76552,Oradea
110708,IoT Gateway 110708,42880,Arad
110709,Water Sensor 110709,20421,Brasov
110710,Smart Meter 110710,19660,Brasov
110711,Smart Lock 110711,1865,Prague
110712,Security Camera 110712,92154,Madrid
110713,Smart Thermostat 110713,76022,Craiova
110714,Motion Sensor 110714,61920,Madrid
110715,IoT Gateway 110715,47831,Barcelona
110716,Water Sensor 110716,45524,Budapest
110717,GPS Tracker 110717,41512,Berlin
110718,Motion Sensor 110718,33230,Munich
110719,Environmental Sensor 110719,52957,Bucharest
110720,Smart Light 110720,37874,Arad
110721,Water Sensor 110721,64069,Craiova
110722,Temperature Sensor 110722,91542,Bucharest
110723,Water Sensor 110723,78112,Brasov
110724,Temperature Sensor 110724,64071,Cluj-Napoca
110725,Environmental Sensor 110725,13163,Paris
110726,Water Sensor 110726,84161,Timisoara
110727,Motion Sensor 110727,63226,Budapest
110728,Environmental Sensor 110728,30167,Barcelona
110729,IoT Gateway 110729,59033,Timisoara
110730,Air Quality Sensor 110730,84276,Arad
110731,Water Sensor 110731,83367,Berlin
110732,GPS Tracker 110732,41367,Arad
110733,Smart Thermostat 110733,19993,Craiova
110734,Smart Lock 110734,37442,Cluj-Napoca
110735,Humidity Sensor 110735,21536,Iasi
110736,GPS Tracker 110736,50750,Paris
110737,Smart Thermostat 110737,70693,Craiova
110738,Security Camera 110738,43363,Vienna
110739,IoT Gateway 110739,13160,Constanta
110740,Air Quality Sensor 110740,85578,Brasov
110741,Environmental Sensor 110741,89042,Timisoara
110742,Environmental Sensor 110742,42918,Craiova
110743,Environmental Sensor 110743,56334,Warsaw
110744,Energy Monitor 110744,53044,Barcelona
110745,Smart Lock 110745,79458,Amsterdam
110746,IoT Gateway 110746,31433,Bucharest
110747,Environmental Sensor 110747,46128,Madrid
110748,Humidity Sensor 110748,8492,Sibiu
110749,GPS Tracker 110749,34391,Prague
110750,Energy Monitor 110750,30289,Constanta
110751,IoT Gateway 110751,34949,Oradea
110752,Smart Lock 110752,94769,Iasi
110753,Energy Monitor 110753,20402,Bucharest
110754,Environmental Sensor 110754,35820,Paris
110755,Energy Monitor 110755,59134,Oradea
110756,Motion Sensor 110756,4796,Sibiu
110757,Motion Sensor 110757,75639,Timisoara
110758,Humidity Sensor 110758,92071,Timisoara
110759,Security Camera 110759,64665,Iasi
110760,GPS Tracker 110760,72988,Brasov
110761,Industrial Sensor 110761,8279,Barcelona
110762,IoT Gateway 110762,43739,Oradea
110763,Humidity Sensor 110763,96074,Munich
110764,Smart Thermostat 110764,74077,Oradea
110765,Humidity Sensor 110765,49687,Craiova
110766,Smart Thermostat 110766,64611,Barcelona
110767,Humidity Sensor 110767,76544,Oradea
110768,Smart Thermostat 110768,80013,Munich
110769,Security Camera 110769,41604,Sibiu
110770,Smart Light 110770,4851,Craiova
110771,Energy Monitor 110771,57685,Cluj-Napoca
110772,Humidity Sensor 110772,82124,Cluj-Napoca
110773,Smart Lock 110773,19550,Iasi
110774,Industrial Sensor 110774,96602,Craiova
110775,IoT Gateway 110775,21527,Prague
110776,Smart Light 110776,29728,Vienna
110777,Motion Sensor 110777,83421,Berlin
110778,Temperature Sensor 110778,43967,Bucharest
110779,GPS Tracker 110779,18289,Vienna
110780,Water Sensor 110780,13726,Munich
110781,Energy Monitor 110781,50757,Bucharest
110782,GPS Tracker 110782,9185,Sibiu
110783,Smart Meter 110783,41538,Paris
110784,Motion Sensor 110784,92730,Bucharest
110785,GPS Tracker 110785,80842,Constanta
110786,Water Sensor 110786,19380,Cluj-Napoca
110787,Smart Thermostat 110787,75449,Arad
110788,Smart Lock 110788,34044,Paris
110789,Temperature Sensor 110789,9971,Bucharest
110790,Environmental Sensor 110790,56223,Vienna
110791,Motion Sensor 110791,16323,Timisoara
110792,Smart Meter 110792,16771,Arad
110793,Air Quality Sensor 110793,40999,Munich
110794,Water Sensor 110794,49697,Warsaw
110795,Humidity Sensor 110795,97012,Vienna
110796,Smart Lock 110796,53861,Cluj-Napoca
110797,Water Sensor 110797,60257,Madrid
110798,Smart Thermostat 110798,79595,Amsterdam
110799,Temperature Sensor 110799,60678,Vienna
110800,Humidity Sensor 110800,75153,Brasov
110801,Smart Meter 110801,65745,Cluj-Napoca
110802,Motion Sensor 110802,91304,Constanta
110803,Energy Monitor 110803,82594,Vienna
110804,Water Sensor 110804,72262,Bucharest
110805,Water Sensor 110805,40549,Constanta
110806,IoT Gateway 110806,40320,Arad
110807,Temperature Sensor 110807,16730,Bucharest
110808,Water Sensor 110808,49361,Sibiu
110809,Smart Lock 110809,7469,Cluj-Napoca
110810,Water Sensor 110810,54235,Amsterdam
110811,Temperature Sensor 110811,83405,Madrid
110812,Temperature Sensor 110812,46821,Bucharest
110813,Smart Meter 110813,14393,Berlin
110814,Humidity Sensor 110814,79197,Constanta
110815,Smart Meter 110815,49009,Brasov
110816,Smart Meter 110816,13508,Brasov
110817,Humidity Sensor 110817,29941,Timisoara
110818,Water Sensor 110818,17842,Prague
110819,Water Sensor 110819,90224,Brasov
110820,Temperature Sensor 110820,1544,Sibiu
110821,IoT Gateway 110821,40748,Munich
110822,Energy Monitor 110822,55206,Craiova
110823,IoT Gateway 110823,6049,Madrid
110824,Industrial Sensor 110824,9021,Craiova
110825,Smart Thermostat 110825,75191,Paris
110826,Humidity Sensor 110826,66383,Cluj-Napoca
110827,GPS Tracker 110827,83485,Vienna
110828,Security Camera 110828,60640,Sibiu
110829,Environmental Sensor 110829,38617,Paris
110830,Temperature Sensor 110830,13468,Berlin
110831,Humidity Sensor 110831,42533,Prague
110832,IoT Gateway 110832,57410,Arad
110833,Temperature Sensor 110833,73410,Brasov
110834,Temperature Sensor 110834,67204,Arad
110835,Security Camera 110835,85756,Budapest
110836,Environmental Sensor 110836,98654,Brasov
110837,Energy Monitor 110837,24713,Barcelona
110838,Energy Monitor 110838,85905,Barcelona
110839,Smart Lock 110839,38244,Craiova
110840,Smart Thermostat 110840,68646,Bucharest
110841,Smart Lock 110841,619,Sibiu
110842,Humidity Sensor 110842,31737,Brasov
110843,Water Sensor 110843,10321,Sibiu
110844,Security Camera 110844,66488,Prague
110845,Humidity Sensor 110845,88787,Madrid
110846,Smart Lock 110846,45122,Craiova
110847,IoT Gateway 110847,70798,Munich
110848,Smart Lock 110848,69288,Arad
110849,Industrial Sensor 110849,86432,Brasov
110850,Water Sensor 110850,60901,Barcelona
110851,Smart Meter 110851,97115,Barcelona
110852,Motion Sensor 110852,74715,Iasi
110853,Temperature Sensor 110853,76617,Arad
110854,Temperature Sensor 110854,90089,Munich
110855,IoT Gateway 110855,17795,Constanta
110856,Smart Meter 110856,89656,Berlin
110857,Security Camera 110857,80170,Sibiu
110858,Temperature Sensor 110858,36693,Sibiu
110859,Smart Meter 110859,22914,Madrid
110860,IoT Gateway 110860,36805,Paris
110861,Smart Lock 110861,33408,Craiova
110862,Energy Monitor 110862,40195,Arad
110863,Motion Sensor 110863,81349,Paris
110864,Industrial Sensor 110864,98912,Barcelona
110865,GPS Tracker 110865,44618,Sibiu
110866,Water Sensor 110866,70985,Sibiu
110867,Temperature Sensor 110867,15008,Berlin
110868,Motion Sensor 110868,53520,Berlin
110869,Air Quality Sensor 110869,26913,Brasov
110870,Energy Monitor 110870,88283,Madrid
110871,Security Camera 110871,40835,Munich
110872,Temperature Sensor 110872,18533,Oradea
110873,Security Camera 110873,16692,Paris
110874,Smart Meter 110874,71401,Brasov
110875,Humidity Sensor 110875,63577,Arad
110876,Humidity Sensor 110876,40025,Warsaw
110877,Energy Monitor 110877,73660,Sibiu
110878,GPS Tracker 110878,61813,Berlin
110879,Smart Thermostat 110879,95934,Munich
110880,Motion Sensor 110880,32746,Iasi
110881,Air Quality Sensor 110881,83782,Oradea
110882,Air Quality Sensor 110882,98063,Prague
110883,Environmental Sensor 110883,74906,Madrid
110884,Smart Lock 110884,31595,Iasi
110885,IoT Gateway 110885,55737,Prague
110886,Water Sensor 110886,31430,Oradea
110887,GPS Tracker 110887,27088,Arad
110888,Humidity Sensor 110888,5415,Budapest
110889,Environmental Sensor 110889,27993,Munich
110890,Smart Light 110890,10358,Arad
110891,Smart Light 110891,14830,Prague
110892,IoT Gateway 110892,39271,Munich
110893,Industrial Sensor 110893,68624,Paris
110894,Water Sensor 110894,23819,Warsaw
110895,Security Camera 110895,94080,Barcelona
110896,Smart Thermostat 110896,5994,Barcelona
110897,Environmental Sensor 110897,56829,Constanta
110898,Humidity Sensor 110898,61271,Constanta
110899,Smart Lock 110899,67894,Munich
110900,Temperature Sensor 110900,99100,Timisoara
110901,Temperature Sensor 110901,20568,Oradea
110902,IoT Gateway 110902,31491,Arad
110903,Air Quality Sensor 110903,22868,Iasi
110904,Motion Sensor 110904,43685,Warsaw
110905,Smart Lock 110905,99258,Craiova
110906,Smart Lock 110906,78222,Madrid
110907,Smart Light 110907,92021,Cluj-Napoca
110908,IoT Gateway 110908,52511,Brasov
110909,Security Camera 110909,46085,Munich
110910,Smart Lock 110910,79010,Barcelona
110911,Environmental Sensor 110911,60181,Brasov
110912,Water Sensor 110912,44040,Cluj-Napoca
110913,Smart Lock 110913,24195,Madrid
110914,Industrial Sensor 110914,15329,Oradea
110915,Smart Light 110915,18195,Iasi
110916,Motion Sensor 110916,46384,Amsterdam
110917,Energy Monitor 110917,11624,Oradea
110918,GPS Tracker 110918,10907,Bucharest
110919,Energy Monitor 110919,66145,Munich
110920,IoT Gateway 110920,84163,Constanta
110921,Temperature Sensor 110921,91381,Madrid
110922,Smart Light 110922,12100,Iasi
110923,Smart Lock 110923,18656,Madrid
110924,Industrial Sensor 110924,32082,Vienna
110925,IoT Gateway 110925,49778,Brasov
110926,Humidity Sensor 110926,70572,Prague
110927,Air Quality Sensor 110927,59348,Brasov
110928,Temperature Sensor 110928,32579,Munich
110929,Smart Light 110929,99778,Paris
110930,GPS Tracker 110930,89747,Warsaw
110931,GPS Tracker 110931,51468,Brasov
110932,Temperature Sensor 110932,36711,Madrid
110933,Smart Light 110933,9333,Cluj-Napoca
110934,GPS Tracker 110934,57539,Paris
110935,Smart Meter 110935,40968,Amsterdam
110936,Environmental Sensor 110936,18349,Constanta
110937,Security Camera 110937,34652,Madrid
110938,Temperature Sensor 110938,89243,Madrid
110939,Air Quality Sensor 110939,15,Bucharest
110940,Industrial Sensor 110940,15936,Berlin
110941,Smart Lock 110941,87304,Warsaw
110942,Industrial Sensor 110942,32780,Timisoara
110943,Environmental Sensor 110943,64223,Craiova
110944,Environmental Sensor 110944,702,Vienna
110945,Smart Meter 110945,48236,Budapest
110946,Air Quality Sensor 110946,29636,Budapest
110947,Smart Light 110947,95372,Barcelona
110948,Environmental Sensor 110948,94169,Vienna
110949,Humidity Sensor 110949,66272,Munich
110950,Air Quality Sensor 110950,87136,Sibiu
110951,Water Sensor 110951,15320,Constanta
110952,Humidity Sensor 110952,83635,Madrid
110953,GPS Tracker 110953,48608,Paris
110954,Energy Monitor 110954,74230,Berlin
110955,Temperature Sensor 110955,38179,Berlin
110956,Water Sensor 110956,55966,Iasi
110957,Temperature Sensor 110957,93284,Craiova
110958,Environmental Sensor 110958,63055,Budapest
110959,Industrial Sensor 110959,1556,Warsaw
110960,Smart Lock 110960,86424,Brasov
110961,Smart Lock 110961,62237,Sibiu
110962,Smart Thermostat 110962,85383,Sibiu
110963,Smart Meter 110963,71273,Constanta
110964,Environmental Sensor 110964,41160,Iasi
110965,Temperature Sensor 110965,91658,Vienna
110966,Temperature Sensor 110966,85023,Timisoara
110967,Temperature Sensor 110967,61144,Oradea
110968,Energy Monitor 110968,6832,Craiova
110969,IoT Gateway 110969,75811,Brasov
110970,Smart Meter 110970,26001,Iasi
110971,Smart Light 110971,38844,Budapest
110972,Air Quality Sensor 110972,74227,Cluj-Napoca
110973,IoT Gateway 110973,5200,Paris
